DateTime,Name,Country,Volatility,Actual,Previous,Consensus
11/23/2017 09:00:00,Markit Manufacturing PMI,European Monetary Union,2,60.000,58.500,58.300
11/23/2017 09:00:00,Markit PMI Composite,European Monetary Union,2,57.500,56.000,56.000
11/23/2017 09:30:00,Gross Domestic Product (QoQ),United Kingdom,2,0.400,0.400,0.400
11/23/2017 09:30:00,Gross Domestic Product (YoY),United Kingdom,2,1.500,1.500,1.500
11/23/2017 09:30:00,Total Business Investment (YoY),United Kingdom,1,1.300,2.500,1.400
11/23/2017 09:30:00,Total Business Investment (QoQ),United Kingdom,1,0.200,0.500,0.400
11/23/2017 09:30:00,Index of Services (3M/3M),United Kingdom,1,0.400,0.400,0.400
11/23/2017 11:00:00,CBI Distributive Trades Survey - Realized (MoM),United Kingdom,1,26.000,-36.000,5.000
11/23/2017 12:30:00,ECB Monetary Policy Meeting Accounts,European Monetary Union,3,,,
11/23/2017 13:30:00,Retail Sales (MoM),Canada,1,0.100,-0.300,0.900
11/23/2017 13:30:00,Retail Sales ex Autos (MoM),Canada,1,0.300,-0.700,1.000
11/23/2017 16:30:00,SNB Chairman Jordan Speech,Switzerland,2,,,
11/23/2017 18:15:00,ECB Cœuré Speech,European Monetary Union,2,,,
11/23/2017 21:45:00,Trade Balance (YoY),New Zealand,2,-2.986,-2.910,-2.705
11/23/2017 21:45:00,Exports,New Zealand,2,4.560,3.780,4.200
11/23/2017 21:45:00,Imports,New Zealand,2,5.430,4.920,4.950
11/23/2017 21:45:00,Trade Balance (MoM),New Zealand,2,-871.000,-1143.000,-750.000
11/23/2017 23:50:00,Foreign investment in Japan stocks,Japan,2,-324.500,182.400,
11/23/2017 23:50:00,Foreign bond investment,Japan,2,231.300,-105.000,
11/24/2017 00:30:00,Nikkei Manufacturing PMI,Japan,1,53.800,,52.600
11/24/2017 08:15:00,Industrial Production (YoY),Switzerland,2,5.500,2.800,
11/24/2017 08:15:00,Industrial Production (QoQ),Switzerland,2,8.600,2.900,
11/24/2017 09:00:00,IFO - Business Climate,Germany,2,117.500,116.700,116.600
11/24/2017 09:00:00,IFO - Current Assessment,Germany,2,124.400,124.800,125.000
11/24/2017 09:00:00,IFO - Expectations,Germany,2,111.000,109.100,108.900
11/24/2017 09:00:00,Industrial Sales s.a. (MoM),Italy,1,-1.200,2.000,
11/24/2017 09:00:00,Industrial Orders s.a (MoM),Italy,1,-3.900,8.700,
11/24/2017 09:00:00,Industrial Orders n.s.a (YoY),Italy,1,4.500,12.200,
11/24/2017 09:00:00,Industrial Sales n.s.a. (YoY),Italy,1,5.200,3.400,
11/24/2017 09:30:00,BBA Mortgage Approvals,United Kingdom,1,40.488,41.584,40.900
11/24/2017 12:30:00,ECB Vice President Vitor Constancio speech,European Monetary Union,2,,,
11/24/2017 14:45:00,Markit Manufacturing PMI,United States,2,53.800,54.600,54.800
11/24/2017 14:45:00,Markit PMI Composite,United States,2,54.600,55.200,
11/24/2017 14:45:00,Markit Services PMI,United States,2,54.700,55.300,55.500
11/24/2017 18:15:00,ECB Cœuré Speech,European Monetary Union,2,,,
11/26/2017 23:50:00,Corporate Service Price (YoY),Japan,1,0.800,0.900,
11/27/2017 08:15:00,Employment Level (QoQ),Switzerland,1,4.956,4.915,
11/27/2017 09:00:00,Consumer Confidence,Italy,1,114.300,116.100,116.400
11/27/2017 09:00:00,Business Confidence,Italy,1,110.800,111.000,
11/27/2017 15:00:00,New Home Sales Change (MoM),United States,2,6.200,18.900,-6.300
11/27/2017 15:00:00,New Home Sales (MoM),United States,2,0.685,0.667,0.625
11/27/2017 15:30:00,Dallas Fed Manufacturing Business Index,United States,2,19.400,27.600,24.000
11/27/2017 16:30:00,3-Month Bill Auction,United States,1,1.285,1.285,
11/27/2017 16:30:00,6-Month Bill Auction,United States,1,1.435,1.415,
11/27/2017 18:00:00,5-Year Note Auction,United States,1,2.066,2.058,
11/27/2017 18:00:00,2-Year Note Auction,United States,1,1.765,1.596,
11/27/2017 20:30:00,CFTC Oil NC net positions,United States,1,577.100,596.500,
11/27/2017 20:30:00,CFTC GBP NC net positions,United Kingdom,1,-0.300,-4.500,
11/27/2017 20:30:00,CFTC Gold NC net positions,United States,1,201.800,195.100,
11/27/2017 20:30:00,CFTC JPY NC net positions,Japan,1,-122.600,-136.000,
11/27/2017 20:30:00,CFTC USD NC net positions,United States,1,124.200,152.600,
11/27/2017 20:30:00,CFTC EUR NC net positions,European Monetary Union,1,95.400,84.600,
11/27/2017 20:30:00,CFTC AUD NC net positions,Australia,1,39.800,44.000,
11/27/2017 22:30:00,FOMC Member Kashkari Speech,United States,2,,,
11/28/2017 00:00:00,Fed's William Dudley speech,United States,2,,,
11/28/2017 07:00:00,FPC Statement,United Kingdom,1,,,
11/28/2017 07:00:00,Bank Stress Test Results,United Kingdom,3,,,
11/28/2017 07:00:00,Import Price Index (MoM),Germany,1,0.600,0.900,0.600
11/28/2017 07:00:00,Import Price Index (YoY),Germany,1,2.600,3.000,2.600
11/28/2017 07:00:00,Financial Stability Report,United Kingdom,2,,,
11/28/2017 07:30:00,BOE's Governor Carney speech,United Kingdom,3,,,
11/28/2017 07:45:00,Consumer Confidence,France,1,102.000,100.000,101.000
11/28/2017 08:00:00,Retail Sales (YoY),Spain,1,-0.100,2.100,2.000
11/28/2017 09:00:00,M3 Money Supply (3m),European Monetary Union,1,5.100,4.900,
11/28/2017 09:00:00,Private loans (YoY),European Monetary Union,1,2.700,2.500,2.400
11/28/2017 09:00:00,M3 Money Supply (YoY),European Monetary Union,1,5.000,5.100,5.100
11/28/2017 12:00:00,Gfk Consumer Confidence Survey,Germany,2,10.700,10.700,10.800
11/28/2017 13:30:00,Industrial Product Price (MoM),Canada,1,1.000,-0.300,0.500
11/28/2017 13:30:00,Raw Material Price Index,Canada,1,3.800,-0.100,2.000
11/28/2017 13:30:00,Wholesale Inventories,United States,1,-0.400,0.300,0.500
11/28/2017 13:30:00,Goods Trade Balance,United States,1,-68.300,-64.140,-65.000
11/28/2017 13:55:00,Redbook index (MoM),United States,1,-0.200,-0.700,
11/28/2017 13:55:00,Redbook index (YoY),United States,1,4.800,4.100,
11/28/2017 14:00:00,S&P/Case-Shiller Home Price Indices (YoY),United States,2,6.200,5.900,6.100
11/28/2017 14:00:00,Housing Price Index (MoM),United States,2,0.300,0.700,0.600
11/28/2017 14:15:00,Fed's William Dudley speech,United States,2,,,
11/28/2017 14:45:00,FOMC Member Powell Speech,United States,2,,,
11/28/2017 15:00:00,Richmond Fed Manufacturing Index,United States,1,30.000,12.000,14.000
11/28/2017 15:15:00,FOMC Member Harker Speech,United States,2,,,
11/28/2017 15:30:00,Financial System Review,Canada,1,,,
11/28/2017 16:30:00,BoC Governor Poloz Speech,Canada,3,,,
11/28/2017 16:30:00,4-Week Bill Auction,United States,1,1.170,1.130,
11/28/2017 18:00:00,FOMC Member Powell Speech,United States,2,,,
11/28/2017 18:00:00,FOMC Member Powell Speech,United States,2,,,
11/28/2017 18:00:00,FOMC Member Powell Speech,United States,2,,,
11/28/2017 18:00:00,7-Year Note Auction,United States,1,2.230,2.280,
11/28/2017 20:00:00,RBNZ Financial Stability Report,New Zealand,2,,,
11/28/2017 20:45:00,Treasury Sec Mnuchin Speech,United States,3,,,
11/28/2017 21:30:00,API Weekly Crude Oil Stock,United States,1,1.821,-6.356,
11/28/2017 23:50:00,Retail Trade (YoY),Japan,2,-0.200,2.200,-0.200
11/28/2017 23:50:00,Retail Trade s.a (MoM),Japan,2,0.000,0.800,0.200
11/28/2017 23:50:00,Large Retailer's Sales,Japan,2,-0.700,1.900,-0.800
11/29/2017 00:00:00,RBNZ Governor Grant Spencer speech,New Zealand,3,,,
11/29/2017 00:01:00,BRC Shop Price Index (YoY),United Kingdom,1,-0.100,-0.100,
11/29/2017 07:00:00,UBS Consumption Indicator,Switzerland,2,1.540,1.560,
11/29/2017 07:45:00,Consumer Spending (MoM),France,1,-1.900,0.900,-0.100
11/29/2017 07:45:00,Gross Domestic Product (QoQ),France,1,0.500,0.500,0.500
11/29/2017 08:00:00,HICP (YoY),Spain,1,1.700,1.700,1.900
11/29/2017 08:00:00,EU Financial Stability Review,European Monetary Union,2,,,
11/29/2017 09:00:00,ZEW Survey - Expectations,Switzerland,2,40.700,32.000,
11/29/2017 09:30:00,Net Lending to Individuals (MoM),United Kingdom,1,4.800,5.500,4.300
11/29/2017 09:30:00,Consumer Credit,United Kingdom,2,1.451,1.606,1.500
11/29/2017 09:30:00,Mortgage Approvals,United Kingdom,2,64.575,66.232,65.000
11/29/2017 09:30:00,M4 Money Supply (YoY),United Kingdom,1,4.100,4.800,
11/29/2017 09:30:00,M4 Money Supply (MoM),United Kingdom,1,0.600,-0.200,0.300
11/29/2017 10:00:00,Services Sentiment,European Monetary Union,2,16.300,16.200,16.800
11/29/2017 10:00:00,Consumer Confidence,European Monetary Union,2,0.100,0.100,0.100
11/29/2017 10:00:00,Industrial Confidence,European Monetary Union,2,8.200,7.900,8.700
11/29/2017 10:00:00,Economic Sentiment Indicator,European Monetary Union,2,114.600,114.000,114.600
11/29/2017 10:00:00,Business Climate,European Monetary Union,2,1.490,1.440,1.530
11/29/2017 11:46:58,10-y Bond Auction,Italy,1,1.730,1.860,
11/29/2017 12:00:00,MBA Mortgage Applications,United States,1,-3.100,0.100,
11/29/2017 13:00:00,Consumer Price Index (YoY),Germany,1,1.800,1.600,1.700
11/29/2017 13:00:00,Harmonized Index of Consumer Prices (MoM),Germany,1,0.300,-0.100,0.200
11/29/2017 13:00:00,Harmonized Index of Consumer Prices (YoY),Germany,3,1.800,1.500,1.700
11/29/2017 13:00:00,Consumer Price Index (MoM),Germany,1,0.300,0.000,0.300
11/29/2017 13:30:00,Gross Domestic Product Price Index,United States,2,2.100,2.100,2.200
11/29/2017 13:30:00,Gross Domestic Product Annualized,United States,3,3.300,3.000,3.200
11/29/2017 13:30:00,Fed's William Dudley speech,United States,1,,,
11/29/2017 13:30:00,Core Personal Consumption Expenditures (QoQ),United States,3,1.400,1.300,1.400
11/29/2017 13:30:00,Personal Consumption Expenditures Prices (QoQ),United States,2,1.500,1.500,1.500
11/29/2017 14:00:00,BOE's Governor Carney speech,United Kingdom,3,,,
11/29/2017 14:45:00,BOE Ramsden Speech,United Kingdom,2,,,
11/29/2017 15:00:00,Pending Home Sales (YoY),United States,2,1.200,-5.400,
11/29/2017 15:00:00,Pending Home Sales (MoM),United States,2,3.500,0.000,1.000
11/29/2017 15:00:00,Fed's Yellen testifies,United States,3,,,
11/29/2017 15:30:00,EIA Crude Oil Stocks change,United States,2,-3.429,-1.855,-2.301
11/29/2017 17:00:00,German Buba President Weidmann speech,Germany,2,,,
11/29/2017 17:45:00,FOMC Member Williams speech,United States,2,,,
11/29/2017 19:00:00,Fed's Beige Book,United States,2,,,
11/29/2017 21:45:00,Building Permits s.a. (MoM),New Zealand,2,-9.600,-2.300,
11/29/2017 23:50:00,Industrial Production (YoY),Japan,1,5.900,2.600,7.200
11/29/2017 23:50:00,Industrial Production (MoM),Japan,1,0.500,-1.000,1.900
11/29/2017 23:50:00,Foreign investment in Japan stocks,Japan,2,-156.200,-324.500,
11/29/2017 23:50:00,Foreign bond investment,Japan,2,135.600,231.300,
11/30/2017 00:00:00,ANZ Activity Outlook,New Zealand,1,6.500,22.200,
11/30/2017 00:00:00,ANZ Business Confidence,New Zealand,1,-39.300,-10.100,
11/30/2017 00:01:00,Gfk Consumer Confidence,United Kingdom,2,-12.000,-10.000,-11.000
11/30/2017 00:30:00,Private Sector Credit (MoM),Australia,1,0.400,0.300,0.400
11/30/2017 00:30:00,Private Sector Credit (YoY),Australia,1,5.300,5.400,
11/30/2017 00:30:00,Building Permits (MoM),Australia,1,0.900,1.500,-0.900
11/30/2017 00:30:00,Building Permits (YoY),Australia,1,18.400,-2.400,
11/30/2017 00:30:00,Private Capital Expenditure,Australia,1,1.000,0.800,1.000
11/30/2017 01:00:00,Non-manufacturing PMI,China,2,54.800,54.300,
11/30/2017 01:00:00,NBS Manufacturing PMI,China,2,51.800,51.600,51.400
11/30/2017 05:00:00,Housing Starts (YoY),Japan,1,-4.800,-2.900,-3.100
11/30/2017 05:00:00,Construction Orders (YoY),Japan,1,6.700,-11.600,
11/30/2017 05:00:00,Annualized Housing Starts,Japan,1,0.933,0.952,0.950
11/30/2017 06:45:00,Gross Domestic Product s.a. (QoQ),Switzerland,2,0.600,0.300,0.600
11/30/2017 06:45:00,Gross Domestic Product (YoY),Switzerland,2,1.200,0.300,0.900
11/30/2017 07:00:00,Nationwide Housing Prices s.a (MoM),United Kingdom,1,0.100,0.200,0.200
11/30/2017 07:00:00,Nationwide Housing Prices n.s.a (YoY),United Kingdom,1,2.500,2.500,2.700
11/30/2017 07:00:00,Retail Sales (YoY),Germany,2,-1.400,4.100,2.800
11/30/2017 07:00:00,Retail Sales (MoM),Germany,2,-1.200,0.500,0.300
11/30/2017 07:45:00,Producer Prices (MoM),France,1,0.200,0.500,
11/30/2017 07:45:00,Consumer Price Index (EU norm) (YoY),France,2,1.300,1.200,1.300
11/30/2017 08:00:00,KOF Leading Indicator,Switzerland,2,110.300,109.100,109.200
11/30/2017 08:00:00,Gross Domestic Product (YoY),Spain,1,3.100,3.100,3.100
11/30/2017 08:00:00,Gross Domestic Product (QoQ),Spain,1,0.800,0.900,0.800
11/30/2017 08:15:00,Real Retail Sales (YoY),Switzerland,2,-3.000,-0.400,0.300
11/30/2017 09:00:00,Unemployment Change,Germany,3,-18.000,-11.000,-10.000
11/30/2017 09:00:00,Unemployment Rate s.a.,Germany,3,5.600,5.600,5.600
11/30/2017 09:00:00,Unemployment,Italy,2,11.100,11.100,11.100
11/30/2017 09:00:00,Current Account Balance,Spain,1,2.360,2.618,
11/30/2017 10:00:00,Unemployment Rate,European Monetary Union,2,8.800,8.900,8.900
11/30/2017 10:00:00,ECB's Praet Speech,European Monetary Union,2,,,
11/30/2017 10:00:00,Consumer Price Index (YoY),European Monetary Union,3,1.500,1.400,1.600
11/30/2017 10:00:00,Consumer Price Index - Core (YoY),European Monetary Union,3,0.900,0.900,1.100
11/30/2017 10:00:00,Consumer Price Index (EU Norm) (YoY),Italy,1,1.100,1.100,1.300
11/30/2017 10:00:00,Consumer Price Index (MoM),Italy,1,-0.200,-0.200,0.000
11/30/2017 10:00:00,Consumer Price Index (YoY),Italy,1,0.900,1.000,1.100
11/30/2017 10:00:00,Consumer Price Index (EU Norm) (MoM),Italy,1,-0.200,0.000,-0.100
11/30/2017 11:00:00,OPEC meeting,United States,2,,,
11/30/2017 11:16:30,Producer Price Index (YoY),Italy,1,2.000,1.800,
11/30/2017 11:16:46,Producer Price Index (MoM),Italy,1,0.300,0.300,
11/30/2017 13:30:00,Personal Consumption Expenditures - Price Index (YoY),United States,2,1.600,1.600,1.500
11/30/2017 13:30:00,Personal Income (MoM),United States,2,0.400,0.400,0.300
11/30/2017 13:30:00,Core Personal Consumption Expenditure - Price Index (MoM),United States,3,0.200,0.100,0.200
11/30/2017 13:30:00,Personal Consumption Expenditures - Price Index (MoM),United States,2,0.100,0.400,0.100
11/30/2017 13:30:00,Personal Spending,United States,2,0.300,1.000,0.300
11/30/2017 13:30:00,Core Personal Consumption Expenditure - Price Index (YoY),United States,3,1.400,1.300,1.400
11/30/2017 13:30:00,Current Account,Canada,2,-19.350,-16.320,-19.500
11/30/2017 13:30:00,Continuing Jobless Claims,United States,2,1.957,1.904,
11/30/2017 13:30:00,Initial Jobless Claims,United States,2,238.000,239.000,240.000
11/30/2017 14:45:00,Chicago Purchasing Managers' Index,United States,2,63.900,66.200,63.000
11/30/2017 15:30:00,EIA Natural Gas Storage change,United States,1,-33.000,-46.000,-37.000
11/30/2017 18:00:00,FOMC Member Kaplan Speech,United States,2,,,
11/30/2017 21:45:00,Terms of Trade Index,New Zealand,1,0.700,1.500,0.900
11/30/2017 22:30:00,AiG Performance of Mfg Index,Australia,2,57.300,51.100,
11/30/2017 23:30:00,Tokyo CPI ex Fresh Food (YoY),Japan,1,0.600,0.600,0.600
11/30/2017 23:30:00,Tokyo Consumer Price Index (YoY),Japan,1,0.300,-0.200,-0.100
11/30/2017 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",Japan,1,0.200,0.100,0.200
11/30/2017 23:30:00,"National CPI Ex Food, Energy (YoY)",Japan,2,0.200,0.200,0.200
11/30/2017 23:30:00,National Consumer Price Index (YoY),Japan,2,0.200,0.700,0.200
11/30/2017 23:30:00,National CPI Ex-Fresh Food (YoY),Japan,2,0.800,0.700,0.800
11/30/2017 23:30:00,Jobs/applicants ratio,Japan,2,1.550,1.520,1.530
11/30/2017 23:30:00,Unemployment Rate,Japan,2,2.800,2.800,2.800
11/30/2017 23:30:00,Overall Household Spending (YoY),Japan,2,0.000,-0.300,-0.400
11/30/2017 23:50:00,Capital Spending,Japan,1,4.200,1.500,3.300
12/01/2017 00:30:00,Nikkei Manufacturing PMI,Japan,1,53.600,53.800,
12/01/2017 01:45:00,Caixin Manufacturing PMI,China,2,50.800,51.000,50.900
12/01/2017 05:30:00,RBA Commodity Index SDR (YoY),Australia,1,-3.300,9.100,
12/01/2017 08:15:00,Markit Manufacturing PMI,Spain,1,56.100,55.800,56.500
12/01/2017 08:30:00,SVME - Purchasing Managers' Index,Switzerland,1,65.100,62.000,62.600
12/01/2017 08:45:00,Markit Manufacturing PMI,Italy,1,58.300,57.800,58.500
12/01/2017 08:50:00,Markit Manufacturing PMI,France,1,57.700,57.500,57.500
12/01/2017 08:55:00,Markit Manufacturing PMI,Germany,2,62.500,62.500,62.500
12/01/2017 09:00:00,Gross Domestic Product (YoY),Italy,2,1.700,1.800,1.800
12/01/2017 09:00:00,Gross Domestic Product (QoQ),Italy,2,0.400,0.500,0.500
12/01/2017 09:00:00,Markit Manufacturing PMI,European Monetary Union,2,60.100,60.000,60.000
12/01/2017 09:30:00,Markit Manufacturing PMI,United Kingdom,2,58.200,56.300,56.500
12/01/2017 13:30:00,Gross Domestic Product Annualized (QoQ),Canada,3,1.700,4.500,1.600
12/01/2017 13:30:00,Gross Domestic Product (MoM),Canada,2,0.200,-0.100,0.100
12/01/2017 13:30:00,Unemployment Rate,Canada,3,5.900,6.300,6.200
12/01/2017 13:30:00,Net Change in Employment,Canada,3,79.500,35.300,10.000
12/01/2017 13:30:00,Participation rate,Canada,2,65.700,65.700,
12/01/2017 14:05:00,Fed's Bullard speech,United States,2,,,
12/01/2017 14:30:00,FOMC Member Kaplan Speech,United States,2,,,
12/01/2017 14:30:00,Markit Manufacturing PMI,Canada,2,54.400,54.300,
12/01/2017 14:45:00,Markit Manufacturing PMI,United States,2,53.900,53.800,53.800
12/01/2017 15:00:00,ISM Manufacturing PMI,United States,3,58.200,58.700,58.400
12/01/2017 15:00:00,ISM Prices Paid,United States,3,65.500,68.500,67.000
12/01/2017 15:00:00,Construction Spending (MoM),United States,2,1.400,0.300,0.500
12/01/2017 15:15:00,FOMC Member Harker Speech,United States,2,,,
12/01/2017 18:00:00,Baker Hughes US Oil Rig Count,United States,2,749.000,747.000,
12/01/2017 20:30:00,CFTC USD NC net positions,United States,1,112.500,124.200,
12/01/2017 20:30:00,CFTC GBP NC net positions,United Kingdom,1,5.000,-0.300,
12/01/2017 20:30:00,CFTC Gold NC net positions,United States,1,224.400,201.800,
12/01/2017 20:30:00,CFTC Oil NC net positions,United States,1,609.800,577.100,
12/01/2017 20:30:00,CFTC JPY NC net positions,Japan,1,-110.000,-122.600,
12/01/2017 20:30:00,CFTC AUD NC net positions,Australia,1,39.000,39.800,
12/01/2017 20:30:00,CFTC EUR NC net positions,European Monetary Union,1,90.000,95.400,
12/01/2017 20:30:00,Total Vehicle Sales,United States,1,17.500,18.100,17.500
12/03/2017 23:50:00,Monetary Base (YoY),Japan,1,13.200,14.500,
12/04/2017 00:00:00,TD Securities Inflation (YoY),Australia,2,2.700,2.600,
12/04/2017 00:00:00,TD Securities Inflation (MoM),Australia,2,0.200,0.300,
12/04/2017 00:30:00,Company Gross Operating Profits (QoQ),Australia,1,-0.200,-4.500,
12/04/2017 00:30:00,ANZ Job Advertisements,Australia,1,1.500,1.400,
12/04/2017 04:00:00,Bank of Japan Governor Kuroda Speech,Japan,2,,,
12/04/2017 05:00:00,Consumer Confidence Index,Japan,1,44.900,44.500,
12/04/2017 08:00:00,Unemployment Change,Spain,1,7.300,56.800,54.300
12/04/2017 09:30:00,Sentix Investor Confidence,European Monetary Union,1,31.100,34.000,33.600
12/04/2017 09:30:00,PMI Construction,United Kingdom,2,53.100,50.800,51.000
12/04/2017 10:00:00,Eurogroup meeting,European Monetary Union,2,,,
12/04/2017 10:00:00,Producer Price Index (YoY),European Monetary Union,2,2.500,2.900,2.600
12/04/2017 10:00:00,Producer Price Index (MoM),European Monetary Union,1,0.400,0.600,0.300
12/04/2017 14:45:00,ISM NY index - Business Conditions,United States,1,58.100,51.600,
12/04/2017 15:00:00,Factory Orders (MoM),United States,2,-0.100,1.400,-0.400
12/04/2017 16:30:00,3-Month Bill Auction,United States,1,1.290,1.285,
12/04/2017 16:30:00,6-Month Bill Auction,United States,1,1.450,1.435,
12/04/2017 22:30:00,AiG Performance of Services Index,Australia,1,51.700,51.400,
12/05/2017 00:00:00,ANZ Commodity Price,New Zealand,1,-0.900,-0.300,
12/05/2017 00:01:00,BRC Like-For-Like Retail Sales (YoY),United Kingdom,2,0.600,-1.000,
12/05/2017 00:15:00,RBNZ Governor Grant Spencer speech,New Zealand,2,,,
12/05/2017 00:30:00,Current Account Balance,Australia,1,-9.100,-9.600,-9.200
